id,path,label
83591,r/restaurant/sun_ancymusxsengyjxi.jpg,r/restaurant
58333,i/ice_skating_rink/indoor/sun_arcoptiabnjwiebx.jpg,i/ice_skating_rink/indoor
18221,m/mountain/sun_banlwnpqndclffxt.jpg,m/mountain
86215,l/lock_chamber/sun_bawifquxttmadokp.jpg,l/lock_chamber
105800,c/canal/natural/sun_bpzbwjbdbxayhuhw.jpg,c/canal/natural
103685,c/church/outdoor/sun_bkagceiluehuguxv.jpg,c/church/outdoor
54967,p/pulpit/sun_afuknoplasfrafgl.jpg,p/pulpit
79011,s/ski_slope/sun_bjgrnbpoyjifdksh.jpg,s/ski_slope
15484,m/market/outdoor/sun_bwtakrcunkdwgfym.jpg,m/market/outdoor
55014,p/pulpit/sun_bgzmpujfdgpmvbys.jpg,p/pulpit
95162,c/courthouse/sun_awjzkrznjcatzpax.jpg,c/courthouse
22737,e/escalator/indoor/sun_bvisesluyaiqjlqo.jpg,e/escalator/indoor
15649,m/market/outdoor/sun_bjoxujoqqlpkeyvl.jpg,m/market/outdoor
80860,s/shopfront/sun_bieidbcuwdpixcsa.jpg,s/shopfront
3432,b/butte/sun_atevftmsjsvimjea.jpg,b/butte
101909,c/cathedral/indoor/sun_axxgkdjuxryfqblf.jpg,c/cathedral/indoor
62635,h/house/sun_akcigntmesrwrkhb.jpg,h/house
78672,s/swimming_pool/outdoor/sun_abhfrffdhagkphpv.jpg,s/swimming_pool/outdoor
922,b/booth/indoor/sun_buraxmesqwyejblc.jpg,b/booth/indoor
44699,t/theater/indoor_procenium/sun_aucwcvzpkcdiqpwp.jpg,t/theater/indoor_procenium
20437,n/nuclear_power_plant/outdoor/sun_apebhwiglmlknwab.jpg,n/nuclear_power_plant/outdoor
54952,p/pagoda/sun_aglvagvblwpwfgdc.jpg,p/pagoda
84030,r/restaurant_patio/sun_aregishxsbwpshyx.jpg,r/restaurant_patio
93940,c/castle/sun_anstycyhlywzqmyb.jpg,c/castle
24406,g/game_room/sun_ahycflqdxpoxpbtr.jpg,g/game_room
41915,w/warehouse/indoor/sun_ajnoslfppdrmtlwh.jpg,w/warehouse/indoor
48974,o/observatory/outdoor/sun_anfycajcvkqlvaxv.jpg,o/observatory/outdoor
71126,d/drugstore/sun_abjcubuwkwpravde.jpg,d/drugstore
4449,b/bazaar/indoor/sun_aiixbiiuwjrcipem.jpg,b/bazaar/indoor
60962,h/hill/sun_brjgtznlrpqnjulv.jpg,h/hill
83295,r/restaurant/sun_advichmrugzxfpbd.jpg,r/restaurant
21028,j/jewelry_shop/sun_afuhjebzwhqydphi.jpg,j/jewelry_shop
43249,w/waiting_room/sun_bixtgezyqsmcrmgy.jpg,w/waiting_room
5127,b/baseball_field/sun_abvxezshhnfhnmsf.jpg,b/baseball_field
95995,c/chalet/sun_agkekwuwhtuhwyly.jpg,c/chalet
37059,f/fishpond/sun_blsscqekkxiftbjr.jpg,f/fishpond
93914,c/castle/sun_abgzyufasrnvghra.jpg,c/castle
9607,b/biology_laboratory/sun_apvsxfhghtkuelpb.jpg,b/biology_laboratory
64273,h/hospital/sun_ajceblskrcigfune.jpg,h/hospital
21102,j/jail/indoor/sun_bmsgxjnyxrfihjkm.jpg,j/jail/indoor
46705,t/throne_room/sun_bgvgvlasdzpuhycc.jpg,t/throne_room
96168,c/car_interior/backseat/sun_aiuatkwyawqoxutx.jpg,c/car_interior/backseat
38196,f/field/cultivated/sun_biwxsrfklrfwhozj.jpg,f/field/cultivated
21276,j/jacuzzi/indoor/sun_agqxxpfglgofaulh.jpg,j/jacuzzi/indoor
30442,a/anechoic_chamber/sun_arbejwgxwsdzbgzp.jpg,a/anechoic_chamber
33199,a/amusement_park/sun_bgoouwuzeybgarxo.jpg,a/amusement_park
71062,d/delicatessen/sun_aicydzwelzyoupzj.jpg,d/delicatessen
2490,b/bathroom/sun_aurpxuplabfqdwdo.jpg,b/bathroom
94623,c/courtroom/sun_aroqrlezamgjfcoi.jpg,c/courtroom
66242,k/kitchen/sun_aarfiyshqohlwkmo.jpg,k/kitchen
103366,c/church/indoor/sun_bwmoexoutivakyul.jpg,c/church/indoor
80919,s/shopfront/sun_brqomklzyuolqdnx.jpg,s/shopfront
63102,h/house/sun_agcqwarvgfltmibn.jpg,h/house
73992,s/supermarket/sun_bgxvnmiaaczyqfjs.jpg,s/supermarket
30391,a/anechoic_chamber/sun_abaprzfiorwddcof.jpg,a/anechoic_chamber
88146,l/lighthouse/sun_axbumlsvfzrxptuo.jpg,l/lighthouse
4832,b/baggage_claim/sun_aofloadafestuymh.jpg,b/baggage_claim
77426,s/skyscraper/sun_buolpexyapurugmc.jpg,s/skyscraper
46764,t/track/outdoor/sun_afaukgrqnjovvhux.jpg,t/track/outdoor
11351,b/bridge/sun_bwvpdgvtzqdukkgl.jpg,b/bridge
80372,s/subway_station/platform/sun_bonbxhrgdfixrjtn.jpg,s/subway_station/platform
55341,p/playground/sun_dtvfsmciezroflfh.jpg,p/playground
89605,l/living_room/sun_azssrtuxeikijrwy.jpg,l/living_room
89137,l/library/outdoor/sun_dhmlghxkahklhfxx.jpg,l/library/outdoor
78528,s/swimming_pool/outdoor/sun_bcfsvdasxmggyzxm.jpg,s/swimming_pool/outdoor
19989,m/mountain_snowy/sun_aixaqzeeqculnsmo.jpg,m/mountain_snowy
13347,b/bedroom/sun_arxnxhekonthnnok.jpg,b/bedroom
108675,c/cockpit/sun_adqesqkqtpmavxyq.jpg,c/cockpit
62914,h/house/sun_bcgskwhauninzvhk.jpg,h/house
76399,s/schoolhouse/sun_bylsobsgjepmeaaq.jpg,s/schoolhouse
10103,b/bar/sun_azdftptkdphjzepy.jpg,b/bar
68908,d/desert/sand/sun_brjsnqgpttyhhxhx.jpg,d/desert/sand
48353,t/tower/sun_akfbgybcehkylbvk.jpg,t/tower
19824,m/mountain_snowy/sun_akmreyjghouvfhba.jpg,m/mountain_snowy
62925,h/house/sun_brgrnxfksfhfoyxa.jpg,h/house
17325,m/mosque/outdoor/sun_adquhnndpcbjclvs.jpg,m/mosque/outdoor
98975,c/conference_room/sun_bgwcaioyltkrlugx.jpg,c/conference_room
58841,i/iceberg/sun_ahbvqxjsqyazqgbp.jpg,i/iceberg
30174,a/art_gallery/sun_aklzorfufaamrdcl.jpg,a/art_gallery
25108,g/golf_course/sun_amqevubisymlaldh.jpg,g/golf_course
48149,t/tower/sun_acqhmwcuxygxhmhg.jpg,t/tower
94433,c/courtyard/sun_drlvmismhtxvsczd.jpg,c/courtyard
19022,m/martial_arts_gym/sun_bsjklslzucpxilmq.jpg,m/martial_arts_gym
67002,k/kitchen/sun_aasmevtpkslccptd.jpg,k/kitchen
29009,v/volleyball_court/indoor/sun_duogahhgytgnoeyk.jpg,v/volleyball_court/indoor
41257,w/wine_cellar/barrel_storage/sun_bqeldmwnwnuqsndn.jpg,w/wine_cellar/barrel_storage
50898,o/office_building/sun_bvsjjuydfkpeyiou.jpg,o/office_building
68562,d/desert/vegetation/sun_bhvuqwhhdrfmwhjd.jpg,d/desert/vegetation
46097,t/temple/south_asia/sun_bjmenolwyuikpcqn.jpg,t/temple/south_asia
56311,p/pub/indoor/sun_bdaytmhbskyqydjl.jpg,p/pub/indoor
47064,t/tree_farm/sun_byylfrpfckmhcgdp.jpg,t/tree_farm
50364,o/outhouse/outdoor/sun_ancrsyfepymfvgcx.jpg,o/outhouse/outdoor
73999,s/supermarket/sun_agvprrnalhgqxozc.jpg,s/supermarket
73190,s/sauna/sun_bphwjfhtrzpjxclv.jpg,s/sauna
21058,j/jail/indoor/sun_aedemmhodtogyxzv.jpg,j/jail/indoor
81835,r/river/sun_akncergsazkhkpeq.jpg,r/river
21968,e/excavation/sun_braeomzfupbitpui.jpg,e/excavation
60908,h/hill/sun_bliadxubdmitkpcm.jpg,h/hill
62292,h/house/sun_axyodzesgbuvledo.jpg,h/house
54061,p/parking_lot/sun_amhxuvmcvzwcudfn.jpg,p/parking_lot
102310,c/cathedral/outdoor/sun_banqtbshywaxzews.jpg,c/cathedral/outdoor
51156,p/parlor/sun_bhrbezrjlcqgbubj.jpg,p/parlor
95528,c/cottage_garden/sun_bqsqvoxpgmhhkdpg.jpg,c/cottage_garden
69673,d/diner/indoor/sun_ayrbhmeqhwbuqrkj.jpg,d/diner/indoor
91884,c/cemetery/sun_axlxxoiovbtsfarr.jpg,c/cemetery
68261,d/doorway/outdoor/sun_afviunubpspfzmkt.jpg,d/doorway/outdoor
102796,c/coast/sun_axtuvfzuqflccege.jpg,c/coast
88372,l/lighthouse/sun_admzoefvlsyinqof.jpg,l/lighthouse
55638,p/playground/sun_bhxvjsulqijduekq.jpg,p/playground
87585,l/landfill/sun_aiujazjeykjpbnon.jpg,l/landfill
87114,l/landing_deck/sun_akqdrvwpussyexys.jpg,l/landing_deck
69712,d/diner/indoor/sun_ajetxptqwztvwpif.jpg,d/diner/indoor
3587,b/burial_chamber/sun_alfnersifcmzaxqr.jpg,b/burial_chamber
57184,p/pasture/sun_ardfbgmuenqxdraz.jpg,p/pasture
9085,b/badlands/sun_bizregtobozszxps.jpg,b/badlands
490,b/barndoor/sun_alrhdzutmejwmpex.jpg,b/barndoor
92352,c/covered_bridge/exterior/sun_bquyuwesjolvniub.jpg,c/covered_bridge/exterior
77319,s/skyscraper/sun_azgscdrhuomsigda.jpg,s/skyscraper
24144,g/gift_shop/sun_bbwqaebedxidrgul.jpg,g/gift_shop
65836,k/kitchen/sun_aiyghsurefhaznfe.jpg,k/kitchen
57674,p/phone_booth/sun_bgoxzmnsyutwuujz.jpg,p/phone_booth
9713,b/butchers_shop/sun_awywxrxqjwnmappn.jpg,b/butchers_shop
20172,m/mountain_snowy/sun_bplxashdzhedycgw.jpg,m/mountain_snowy
64219,h/hospital/sun_bvrnonnuuijrhvhl.jpg,h/hospital
47472,t/tennis_court/outdoor/sun_bemmazujdefrinnb.jpg,t/tennis_court/outdoor
7401,b/building_facade/sun_asjgojwqiwczefwm.jpg,b/building_facade
104838,c/cabin/outdoor/sun_bgbqdxfgjelhbepp.jpg,c/cabin/outdoor
98984,c/conference_room/sun_acvrgtvmgzjnlndf.jpg,c/conference_room
52750,p/pantry/sun_ajhvnjcsskqtmnjw.jpg,p/pantry
81774,r/river/sun_ayxscssobrzyrwik.jpg,r/river
53944,p/parking_lot/sun_bkvvmxyoeuljdxak.jpg,p/parking_lot
65479,k/kindergarden_classroom/sun_ajyhvkrrkwyytnfj.jpg,k/kindergarden_classroom
78863,s/ski_lodge/sun_bmrffsucijoyengv.jpg,s/ski_lodge
107486,c/control_tower/outdoor/sun_almnmpqvleabyinj.jpg,c/control_tower/outdoor
48367,t/tower/sun_aibqrvytnjkfjznt.jpg,t/tower
65845,k/kitchen/sun_anobeqeglvzrejxz.jpg,k/kitchen
42086,w/warehouse/indoor/sun_bcbtftbtltdazlxh.jpg,w/warehouse/indoor
36161,a/archive/sun_atlolpsghvngqjst.jpg,a/archive
35747,a/amusement_arcade/sun_amhxlcfoikpktwgb.jpg,a/amusement_arcade
51652,p/playroom/sun_ajuyxkvnvhqcebgd.jpg,p/playroom
43170,w/waiting_room/sun_buurdsghhmtnmquh.jpg,w/waiting_room
9303,b/badlands/sun_bbydnuiqbbbwvisw.jpg,b/badlands
75735,s/shed/sun_bcurjvxiuqqicvqa.jpg,s/shed
39886,f/forest/broadleaf/sun_acolgmguuqhxwdjg.jpg,f/forest/broadleaf
97121,c/cavern/indoor/sun_arnsywnznansztod.jpg,c/cavern/indoor
72117,d/dining_room/sun_akcyoxslzkxaddyh.jpg,d/dining_room
88695,l/labyrinth/outdoor/sun_birxjdaunxymtupf.jpg,l/labyrinth/outdoor
7930,b/beach/sun_acacflqoyxhsqzhe.jpg,b/beach
50266,o/outhouse/outdoor/sun_aeerzmuouxhxoyar.jpg,o/outhouse/outdoor
85126,r/recreation_room/sun_ahchcgowelkzmgqi.jpg,r/recreation_room
74575,s/sandbar/sun_crrjrgikwhziuoum.jpg,s/sandbar
20244,n/nursery/sun_aitlmbgctjwwoyie.jpg,n/nursery
43360,w/watering_hole/sun_bepuhmvovwnswxep.jpg,w/watering_hole
65027,h/highway/sun_blrprtvtkwpkorid.jpg,h/highway
107376,c/cheese_factory/sun_dhmfjpgmvxtdghzm.jpg,c/cheese_factory
44255,w/waterfall/block/sun_blpjzxjlkoethopf.jpg,w/waterfall/block
101784,c/canyon/sun_akqvsukydvapivur.jpg,c/canyon
12985,b/bedroom/sun_agjkxvjbgldkefwz.jpg,b/bedroom
77564,s/skyscraper/sun_bxgrfndqfdsttgtb.jpg,s/skyscraper
69304,d/driveway/sun_ajsgarddsupueemq.jpg,d/driveway
43070,w/waiting_room/sun_aetbyxncrjkqznqd.jpg,w/waiting_room
64711,h/highway/sun_bghvacyqcglzhzaf.jpg,h/highway
51125,p/parlor/sun_bchqmsxyfhlssehv.jpg,p/parlor
62137,h/hotel/outdoor/sun_bfasvjkmirsyhcac.jpg,h/hotel/outdoor
74113,s/supermarket/sun_abxinvtesorkafwr.jpg,s/supermarket
87609,l/landfill/sun_ahxzkaxvvkartlwe.jpg,l/landfill
63736,h/hangar/indoor/sun_bptadbswkwrhgcyp.jpg,h/hangar/indoor
19363,m/medina/sun_cgkdxdqrptqvterl.jpg,m/medina
99807,c/carrousel/sun_ahqxzcdwljwgbaln.jpg,c/carrousel
63538,h/hotel_room/sun_atpgwhudkkmxpgox.jpg,h/hotel_room
13273,b/bedroom/sun_agkhurfqwkuipjfq.jpg,b/bedroom
81923,r/river/sun_aqrevxswcohtbayh.jpg,r/river
22327,e/elevator/door/sun_adjqsafukmesncav.jpg,e/elevator/door
69957,d/dock/sun_bvmcqhmvhctwjzgj.jpg,d/dock
81614,r/rock_arch/sun_brovtpalyszpvjli.jpg,r/rock_arch
46457,t/train_railway/sun_bepkrsivarawlegq.jpg,t/train_railway
95263,c/courthouse/sun_absfbbobjbzkaliz.jpg,c/courthouse
71646,d/dining_room/sun_aizwlphqmpdcvana.jpg,d/dining_room
70456,d/dorm_room/sun_aulxjqgqaqqzxwaz.jpg,d/dorm_room
101140,c/casino/indoor/sun_aypqnruabmftjrzm.jpg,c/casino/indoor
58474,i/ice_skating_rink/outdoor/sun_bejcascjrdtykyvr.jpg,i/ice_skating_rink/outdoor
42307,w/warehouse/indoor/sun_ajpyclkguppadgyo.jpg,w/warehouse/indoor
87980,l/lobby/sun_beezrtsodsqlrybn.jpg,l/lobby
37155,f/forest_path/sun_awyjixtmspjhoekr.jpg,f/forest_path
40970,w/wine_cellar/bottle_storage/sun_bdsudtsdibgpanrn.jpg,w/wine_cellar/bottle_storage
52563,p/pantry/sun_apbtlqvrbjswthji.jpg,p/pantry
10620,b/bar/sun_adyefnhtxiasmksu.jpg,b/bar
45743,t/ticket_booth/sun_auqmfsplrqrckfnn.jpg,t/ticket_booth
94954,c/candy_store/sun_avblwsznlpoodgfq.jpg,c/candy_store
87846,l/lobby/sun_awstokknwvbaxgym.jpg,l/lobby
45337,t/toyshop/sun_aemydshofulqroux.jpg,t/toyshop
99587,c/clean_room/sun_amrfbimuhqqcsyfc.jpg,c/clean_room
28503,v/veterinarians_office/sun_amddfgwwajmznvot.jpg,v/veterinarians_office
67260,k/kitchen/sun_acolqitselsplkra.jpg,k/kitchen
51930,p/planetarium/outdoor/sun_bqofhohfsynxoqdl.jpg,p/planetarium/outdoor
33712,a/abbey/sun_akbggsrddctovcgb.jpg,a/abbey
48344,t/tower/sun_azzrmzevmrysiypa.jpg,t/tower
64930,h/highway/sun_bsjbwruotbjngvem.jpg,h/highway
4454,b/bazaar/indoor/sun_atpknqcnkjaezehh.jpg,b/bazaar/indoor
18591,m/movie_theater/indoor/sun_aeviiatngrjcvkax.jpg,m/movie_theater/indoor
30419,a/anechoic_chamber/sun_attlhpiqdzjpzboz.jpg,a/anechoic_chamber
89512,l/living_room/sun_aqihdeejaibsduou.jpg,l/living_room
31152,a/airport_terminal/sun_aatgmgaqkkfusbwk.jpg,a/airport_terminal
10944,b/bowling_alley/sun_alpyavpbmfhksmun.jpg,b/bowling_alley
33999,a/abbey/sun_atuiowpnwrcnalxb.jpg,a/abbey
22450,e/elevator/interior/sun_axwttrtpgnwauyep.jpg,e/elevator/interior
65545,k/kitchenette/sun_avoufglyihutdlea.jpg,k/kitchenette
92082,c/cemetery/sun_avtdhtqrsazssgsf.jpg,c/cemetery
22314,e/elevator/door/sun_agikpdabykipikya.jpg,e/elevator/door
103373,c/church/indoor/sun_bcnxadkhuiphwpxd.jpg,c/church/indoor
39208,f/fire_escape/sun_agksdlsapcyahhkc.jpg,f/fire_escape
5807,b/banquet_hall/sun_bscofcezaisgihpl.jpg,b/banquet_hall
409,b/barndoor/sun_aiesxfallhmbvloq.jpg,b/barndoor
58437,i/ice_skating_rink/indoor/sun_ayvhvgfybfbnqvza.jpg,i/ice_skating_rink/indoor
59332,i/industrial_area/sun_aceresyeiemrhrde.jpg,i/industrial_area
40462,w/wave/sun_afqzniedvgxpgnhu.jpg,w/wave
49147,o/observatory/outdoor/sun_axuwxmjppvzqpxxe.jpg,o/observatory/outdoor
102987,c/coast/sun_ahfounxwghppsuxk.jpg,c/coast
49267,o/oilrig/sun_aodvcjlicobofafc.jpg,o/oilrig
15412,m/market/outdoor/sun_brimnvxyiqouyuly.jpg,m/market/outdoor
41699,w/warehouse/indoor/sun_apogucdsqqdqlqpw.jpg,w/warehouse/indoor
100815,c/corridor/sun_adxpuflgcckmzscp.jpg,c/corridor
75664,s/shed/sun_biefqlkqpvuxxxjs.jpg,s/shed
13973,b/bedroom/sun_azzcwowmmtgroxaq.jpg,b/bedroom
15318,m/market/outdoor/sun_aoxswcmrgutzrmlt.jpg,m/market/outdoor
97708,c/crevasse/sun_aoologreitujkgzl.jpg,c/crevasse
75392,s/street/sun_bontqrsmhdnovrse.jpg,s/street
33639,a/art_studio/sun_bnuhoofofobwfgjh.jpg,a/art_studio
91125,l/living_room/sun_aolpzsngpljsinhp.jpg,l/living_room
80931,s/shopfront/sun_bybkmgtocafmamue.jpg,s/shopfront
35904,a/amusement_arcade/sun_abqroagfhnsvuerx.jpg,a/amusement_arcade
1794,b/bathroom/sun_aidzyidigbgoqqgl.jpg,b/bathroom
16792,m/mansion/sun_bxcipumanvlsolsb.jpg,m/mansion
56329,p/pub/indoor/sun_bykbiwjrcodfawcb.jpg,p/pub/indoor
54045,p/parking_lot/sun_bmaajkrbltzsqfkz.jpg,p/parking_lot
10712,b/bus_interior/sun_ayjctazptmrezpal.jpg,b/bus_interior
103264,c/church/indoor/sun_ahoeetfovkvexcdj.jpg,c/church/indoor
100018,c/carrousel/sun_ahzexsxsxhcodhaj.jpg,c/carrousel
17133,m/mosque/outdoor/sun_azthlcijmyqiuktf.jpg,m/mosque/outdoor
13378,b/bedroom/sun_agqrbqkloaienplz.jpg,b/bedroom
97247,c/cavern/indoor/sun_ajkinxlbjwfynsyf.jpg,c/cavern/indoor
18030,m/mountain/sun_bdawfouuwvsojarv.jpg,m/mountain
101835,c/canyon/sun_agudaktqbpkgxxhn.jpg,c/canyon
77050,s/skyscraper/sun_bwaqhvxonuvjrdyb.jpg,s/skyscraper
24985,g/golf_course/sun_avkxhqyhrnumwxpa.jpg,g/golf_course
101532,c/casino/indoor/sun_awxrikneoupsucps.jpg,c/casino/indoor
101154,c/casino/indoor/sun_aqzhgrfxbypkrbvg.jpg,c/casino/indoor
97586,c/crevasse/sun_aqjhzrxbiwitdswo.jpg,c/crevasse
38380,f/fire_station/sun_bahgqdnvrazptqfu.jpg,f/fire_station
1651,b/bathroom/sun_apraycicntgkhdpw.jpg,b/bathroom
72754,s/snowfield/sun_bvsdxeesdwqvzeir.jpg,s/snowfield
28324,v/viaduct/sun_bcpvimzlpetjciqm.jpg,v/viaduct
19296,m/manufactured_home/sun_bgipgsltbadoiiwv.jpg,m/manufactured_home
8853,b/beach/sun_bvitjayzqkvfudho.jpg,b/beach
67545,k/kasbah/sun_amyotargljzcqhbs.jpg,k/kasbah
35561,a/apartment_building/outdoor/sun_aomrsxnhowzebexq.jpg,a/apartment_building/outdoor
88327,l/lighthouse/sun_awvebenaofxonjpk.jpg,l/lighthouse
41695,w/warehouse/indoor/sun_byzovfzlyxtdecxh.jpg,w/warehouse/indoor
37392,f/forest_path/sun_anyfpgkugmoczoes.jpg,f/forest_path
39523,f/fairway/sun_bgqyrnfcrhqdixow.jpg,f/fairway
18733,m/mausoleum/sun_bdidzjhmwfwdidft.jpg,m/mausoleum
78763,s/swimming_pool/outdoor/sun_apyzqwsecytaolcn.jpg,s/swimming_pool/outdoor
98104,c/clothing_store/sun_agxrfwwlxuzhmuvr.jpg,c/clothing_store
36125,a/archive/sun_ajlvfwnvrmewxwtp.jpg,a/archive
48978,o/observatory/outdoor/sun_arnwfkzbmwxqgvas.jpg,o/observatory/outdoor
90804,l/living_room/sun_bvnefvjasjtqauuf.jpg,l/living_room
8011,b/beach/sun_bmiavmypgbcruflq.jpg,b/beach
15479,m/market/outdoor/sun_bnxqqisnzgxxmsps.jpg,m/market/outdoor
40706,w/wind_farm/sun_benaseheusdipzby.jpg,w/wind_farm
96588,c/campsite/sun_atrzvojkjsorqtts.jpg,c/campsite
76259,s/synagogue/outdoor/sun_bswnnvmpeqwnrxsw.jpg,s/synagogue/outdoor
54838,p/pagoda/sun_bdlmstwfsvetceeh.jpg,p/pagoda
21770,e/excavation/sun_bohcwgksoulduzyy.jpg,e/excavation
91659,c/cemetery/sun_adntgozxsjbuxxhy.jpg,c/cemetery
65456,k/kindergarden_classroom/sun_aypyoopcvrrhslpf.jpg,k/kindergarden_classroom
50563,o/oil_refinery/outdoor/sun_azedcgflqhpliash.jpg,o/oil_refinery/outdoor
14799,m/marsh/sun_bxbmiigozpggufoo.jpg,m/marsh
87813,l/lobby/sun_bdokbiayroqcjptc.jpg,l/lobby
57826,p/power_plant/outdoor/sun_bxqkqrxgqpleeomf.jpg,p/power_plant/outdoor
22941,g/galley/sun_bqvggaqgbhatgtmt.jpg,g/galley
2479,b/bathroom/sun_axlhvymmhbckvpyk.jpg,b/bathroom
40132,f/forest/needleleaf/sun_aocgycnxfijektms.jpg,f/forest/needleleaf
11290,b/bowling_alley/sun_aodnntalixduzdps.jpg,b/bowling_alley
94104,c/castle/sun_aaesvumfwfqvwbsn.jpg,c/castle
75237,s/street/sun_auunjdlwxtuoyzns.jpg,s/street
83716,r/restaurant_patio/sun_abtjfyihnmglxpkd.jpg,r/restaurant_patio
87307,l/lift_bridge/sun_bipybjqcqzupbbfb.jpg,l/lift_bridge
68334,d/doorway/outdoor/sun_afmwudoozadhcjre.jpg,d/doorway/outdoor
87840,l/lobby/sun_bsuxxlimxgtawdjy.jpg,l/lobby
20041,m/mountain_snowy/sun_aohklcqfncgnxyxf.jpg,m/mountain_snowy
93593,c/castle/sun_anzlfvpryrlmcgzx.jpg,c/castle
13005,b/bedroom/sun_afgvnjfyiaezrhmb.jpg,b/bedroom
11214,b/bowling_alley/sun_aephasyufyvzfbdt.jpg,b/bowling_alley
96550,c/campsite/sun_agkjtyesdzejqcfi.jpg,c/campsite
74343,s/sandbox/sun_blutnwfzzrxvkucf.jpg,s/sandbox
88490,l/lighthouse/sun_apbccsxojfkifmgr.jpg,l/lighthouse
8074,b/beach/sun_aqcjzueekwrkmdjc.jpg,b/beach
102640,c/cathedral/outdoor/sun_bunnvubzuzqfntgx.jpg,c/cathedral/outdoor
102180,c/cathedral/outdoor/sun_byrhulwxxddnhnbm.jpg,c/cathedral/outdoor
54141,p/parking_lot/sun_agxbyfztcvocnzgd.jpg,p/parking_lot
85851,l/laundromat/sun_akledoavsnmncxkd.jpg,l/laundromat
50646,o/oil_refinery/outdoor/sun_bxewjudmrtwbniqj.jpg,o/oil_refinery/outdoor
53708,p/podium/indoor/sun_aytjcgrarztyporx.jpg,p/podium/indoor
45273,t/toyshop/sun_akrsuqbamxtbrclf.jpg,t/toyshop
58912,i/iceberg/sun_amlydgfxpmzmylpe.jpg,i/iceberg
14481,m/museum/indoor/sun_alwoocldftordtge.jpg,m/museum/indoor
98721,c/conference_room/sun_bwztsbftjsfclcwz.jpg,c/conference_room
41374,w/wine_cellar/barrel_storage/sun_bgjyxmbsjvhuoaau.jpg,w/wine_cellar/barrel_storage
60552,u/underwater/coral_reef/sun_bdufnpasmoamwuev.jpg,u/underwater/coral_reef
89389,l/living_room/sun_auisniqsxjpvnijq.jpg,l/living_room
73460,s/slum/sun_beznjzqbeunptivq.jpg,s/slum
55265,p/pilothouse/indoor/sun_aidrasqqgkjzvinx.jpg,p/pilothouse/indoor
38478,f/fire_station/sun_bccyfgwyjuhntllw.jpg,f/fire_station
34324,a/attic/sun_atbnojnagyxexott.jpg,a/attic
50741,o/office_building/sun_bkcwdqdzjeomcnvc.jpg,o/office_building
35243,a/apartment_building/outdoor/sun_aujqvbwydpdxrcbx.jpg,a/apartment_building/outdoor
61814,h/hot_tub/outdoor/sun_bgojlhgdqbdnlzyk.jpg,h/hot_tub/outdoor
46974,t/topiary_garden/sun_aewbopkhoqojnovi.jpg,t/topiary_garden
12007,b/bridge/sun_azrcwzuehvqqmcqp.jpg,b/bridge
21157,j/jail/indoor/sun_aytphchcugoafnpr.jpg,j/jail/indoor
45781,t/ticket_booth/sun_auemnlesmtbrtwmj.jpg,t/ticket_booth
60065,i/ice_floe/sun_baiburvygdejgwcx.jpg,i/ice_floe
60943,h/hill/sun_adoksflhblzxebsy.jpg,h/hill
19690,m/mountain_snowy/sun_bgcyqewfzzstlvmx.jpg,m/mountain_snowy
45052,t/toyshop/sun_afgqbqsojjrmaguu.jpg,t/toyshop
16956,m/mosque/outdoor/sun_abuauvrfkzxcaxdw.jpg,m/mosque/outdoor
86741,l/lake/natural/sun_bvcvttvpovzrtxya.jpg,l/lake/natural
101785,c/canyon/sun_afyplwotxglaxrwh.jpg,c/canyon
71944,d/dining_room/sun_augsigdmcxekebhe.jpg,d/dining_room
26700,g/gazebo/exterior/sun_aevsldjxmgxmacgo.jpg,g/gazebo/exterior
31795,a/amphitheater/sun_cjvyurysfztucsmm.jpg,a/amphitheater
28377,v/viaduct/sun_awksfbacycuhbrsc.jpg,v/viaduct
100604,c/construction_site/sun_agenukvmrvjhzbfp.jpg,c/construction_site
34198,a/attic/sun_avmsmjectbidasto.jpg,a/attic
108507,c/cockpit/sun_apswjdezuzezthrs.jpg,c/cockpit
2942,b/bow_window/outdoor/sun_awtkljeixgdtqtln.jpg,b/bow_window/outdoor
46720,t/throne_room/sun_blicztysgrebrmad.jpg,t/throne_room
34273,a/attic/sun_aznasjgucvpwvfrh.jpg,a/attic
104024,c/church/outdoor/sun_bhlmiladgbserttj.jpg,c/church/outdoor
36411,a/athletic_field/outdoor/sun_byzyrdqksfzcvrkx.jpg,a/athletic_field/outdoor
54351,p/pavilion/sun_bygjqyyggkxkzckj.jpg,p/pavilion
80808,s/shopfront/sun_bwztqqxqkzbknglq.jpg,s/shopfront
16466,m/mansion/sun_bzdhauhqplytlskq.jpg,m/mansion
8860,b/beach/sun_apseetmihefjctko.jpg,b/beach
93250,c/classroom/sun_alwinllzflgvubkk.jpg,c/classroom
85657,l/locker_room/sun_aeosymlkheqlrhue.jpg,l/locker_room
97266,c/cavern/indoor/sun_ajbunvgubiblokak.jpg,c/cavern/indoor
106518,c/corn_field/sun_amamzxggwmnhislz.jpg,c/corn_field
103658,c/church/outdoor/sun_btfyrlypkftbgibt.jpg,c/church/outdoor
99760,c/carrousel/sun_aymnrnvresdpvxml.jpg,c/carrousel
26128,g/gazebo/exterior/sun_amhclkluzmaegrxp.jpg,g/gazebo/exterior
49555,o/orchard/sun_bxyoawjwiiqwixxj.jpg,o/orchard
28495,v/veterinarians_office/sun_betldfqasckqhsxm.jpg,v/veterinarians_office
